language_id,value,suggestion
1,લોકભોગ્ય,lok.b˙og.j
1,લોકમત,lok.mt
1,લોકશાહી,lok.ßa.hi
1,લોકહિત,lok.hit
1,લોકાચાર,lo.ka.car
1,લોકોકિત,lo.kok.ti
1,લોકોત્તર,lo.kot.tr
1,લો ંખડ,lo.k˙¯Î
1,લોચન,lo.cn
1,લોચો,lo.co
1,લોટ,loˇ
1,લોટવું,loˇ.vu~
1,લોઢી,lo.Î˙i
1,લોઢું,lo.Î˙u~
1,લોપ,lop
1,લોપવું,lop.vu~
1,લોફર,lo.p˙r
1,લોભ,lob˙
1,લોભામણું,lo.b˙am.¯u~
1,લોભી,lo.b˙i
1,લોહચુંબક,loh.cum.bk
1,લોહીયાળ,lo.hi.jaÆ
1,લોહી,lo.hi
1,લોહીઉકાળો,lo.hi.u.ka.Æo
1,લોહીલુહાણ,lo.hi.lu.ha¯
1,લોહીવા,lo.hi.va
1,લોળિયું,lo.Æi.ju~
1,લોંદો,lø~.do
1,લૌકિક,lu.kik
1,વકરવું,v.kr.vu~
1,વકરો,vk.ro
1,વકીલ,v.kil
1,વકીલાતનામું,v.ki.lat.na.mu~
1,વકતવ્ય,vk.tv.j
1,વકતા,vk.ta
1,વખત,v.k˙t
1,વખતોવખત,v.k˙.to.v.k˙t
1,વખાણ,v.k˙a¯
1,વખાણવું,v.k˙a¯.vu~
1,વખાર,v.k˙ar
1,વખોડવું,v.k˙oÎ.vu~
1,વગડાઉ,vg.Îau
1,વગડો,vg.Îo/ <v.g
1,વગર,v.gr
1,વગાડવું,v.gaÎ.vu~
1,વગેરે,v.ge.re
1,વગો,v.go
1,વગોવવું,v.gov.vu~
1,વઘાર,v.g˙ar
1,વઘારવું,v.g˙ar.vu~
1,વચગાળો,vc.ga.Æo
1,વચન,v.cn
1,વચલું,vc.lu~
1,વચ્ચે,vc.ce
1,વછૂટવું,v.c˙uˇ.vu~
1,વછેરું,v.c˙e.ru~
1,વછેરી,v.c˙e.ri
1,વછોડવું,v.c˙oÎ.vu~
1,વજન,v.Ôn
1,વટ,vˇ
1,વટલાવું,vˇ.la.vu~
1,વટહુકમ,vˇ.hu.km
1,વટાણા,v.ˇa.¯a
1,વટાવ,v.ˇav
1,વટાવવું,v.ˇav.vu~
1,વટેમાર્ગુ,v.ˇe.mar.gu
1,વડ,vÎ
1,વડવો,vÎ.vo
1,વડસસરો,vÎ.ss.ro
1,વડસાસુ,vÎ.sa.su~
1,વડીલ,v.Îil
1,વડીલોપાર્જિત,v.Îi.lo.par.Ôit
1,વડે,v.Îe
1,વઢવું,vÎ˙.vu~
1,વણકર,v¯.kr
1,વણજાર,v¯.Ôar
1,વણવું,v¯.vu~
1,વણસવું,v.¯s.vu~
1,વણાટ,v.¯aˇ
1,વતન,v.tn
1,વતની,vt.ni
1,વતી,v.ti
1,વદ,vd
1,વદન,v.dn
1,વદ્દી,vd.di
1,વધ,vd˙
1,વધવું,vd˙.vu~
1,વધાઈ,v.d˙a.i
1,વધામણું,v.d˙am.¯u~
1,વધારવું,v.d˙ar.vu~
1,વધારે,v.d˙a.re
1,વધાવવું,v.d˙av.vu~
1,વધુ,v.d˙u
1,વધૂ,v.d˙u
1,વધેરવું,v.d˙er.vu~
1,વન,vn
1,વનરાજ,vn.raÔ
1,વનસ્પતિ,v.ns.p.ti
1,વપરાશ,vp.raß
1,વફાદાર,v.p˙a.dar
1,વમન,v.mn
1,વમળ,v.mÆ
1,વય,vj
1,વયોવૃધ્ધ,v.jo.vrud˙.d˙
1,વર,vr
1,વરખ,v.rk˙
1,વરઘોડીયાં,vr.g˙o.Îi.ja~
1,વરઘોડો,masc.
1,વરણ,v.r¯
1,વરણાગિયું,vr.¯a.gi.ju~
1,વરણી,vr.¯i
1,વરતવું,v.rt.vu~
1,વરતારો,vr.ta.ro
1,વરદાન,vr.dan
1,વરમાળા,vr.ma.Æa
1,વરરાજા,vr.ra.Ôa
1,વરવું,vr.vu~
1,વરસી,vr.si
1,વરસ,v.rs
1,વરસાદ,vr.sad
1,વરાળ,v.raÆ
1,વરિયાળી,v.ri.ja.Æi
1,વરિષ્ઠ,v.riß.ˇ˙
1,વરુ,v.ru
1,વરેડું,v.re.Îu~
1,વરો,v.ro
1,વર્ગ,vr.g
1,વર્ગવિગ્રહ,h /vrg.vig.rh
1,વર્ચસ,vr.cs
1,વર્ચસ્વી,vr.cs.vi
1,વર્ણ,vr.¯
1,વર્ણન,vr.¯n
1,વર્ણવવું,vr.¯v.vu~
1,વર્ણસંકર,vr.¯.s˜.kr
1,વર્ણાનુક્રમ,m /vr.¯a.nu.krm
1,વર્તણૂંક,vr.t.¯u~k
1,વર્તન,vr.tn
1,વર્તમાન,vr.t.man
1,વર્તમાનકાળ,vr.t.man.kaÆ
1,વર્તમાનપત્ર,vr.t.man.pt.r
1,વર્તુળ,vr.tuÆ
1,વર્ષ,vr.ß
1,વર્ષાઋતુ,vr.ßa.ru.tu
1,વલણ,v.l¯
1,વલોણું,v.lo.¯u~
1,વલોપાત,v.lo.pat
1,વલોપાતિયું,"v.lo.pa.ti,ju~"
1,વસતિ,vs.ti
1,વસવસો,vs.v.so
1,વસવાટ,vs.vaˇ
1,વસવું,vs.vu~
1,વસંત,v.snt
1,વસાણું,v.sa.¯u~
1,વસાવવું,v.sav.vu~
1,વસાહત,v.sa.ht
1,વસિયત,v.si.jt
1,વસિયતનામું,v.si.jt.na.mu~
1,વસૂકવું,v.suk.vu~
1,વસૂલાત,v.su.lat
1,વસ્તી,vs.ti
1,વસ્તીગણતરી,vs.ti.g.¯t.ri
1,વસ્તીપત્રક,vs.ti.pt.rk
1,વસ્તુ,vs.tu
1,વસ્ત્ર,vs.tr
1,વહાણ,v.ha¯
1,વહાલ,v.hal
1,વહી,v.hi
1,વહીવટ,v.hi.vˇ
1,વહીવટી,v.hi.v.ˇi
1,વહીવંચો,v.hi.vµ.co
1,વહુ,v.hu
1,વહેમ,v.hem
1,વહેમી,v.he.mi
1,વહેલું,v.he.lu~
1,વહેવાર,v.he.var
1,વહેવારું,v.he.va.ru~
1,વહેવું,v.he.vu~
1,વહેળિયું,v.he.Æi.ju~
1,વહેળો,v.he.Æo
1,વહેંચણી,fem.
1,વહેંચવું,v.h´~c.vu~
1,વહોરવું,v.hor.vu~
1,વળ,vÆ
1,વળગણ,vÆ.g¯
1,વળગવું,v.Æg.vu~
1,વળગાડ,vÆ.gaÎ
1,વળતર,vÆ.tr
1,વળવું,vÆ.vu~
1,વળાવવું,v.Æav.vu~
1,વળાંક,v.Æa~˜k
1,વળી,v.Æi
1,વંટોળ,v¯.ˇoÆ
1,વંટોળીયો,v¯.ˇo.Æi.jo
1,વંતરી,vn.t.ri
1,વંદન,vn.dn
1,વંદના,vn.da.na
1,વંદો,vn.do
1,વંશ,vmß
1,વંશપરંપરા,vmß.p.rm.p.ra
1,વા,va
1,વાકય,vak.j
1,વાગવું,vag.vu~
1,વાગોળવું,va.goÆ.vu~
1,વાઘ,va˙
1,વાઘણ,va.g˙¯
1,વાચક,va.ck
1,વાચન,va.cn
1,વાચનાલય,va.c.na.lj
1,વાચા,va.ca
1,વાચ્યાર્થ,vac.jar.t˙
1,વાછડી,vac˙.Îi
1,વાજ,vaÔ
1,વાજાપેટી,va.Ôa.pe.ˇi
1,વાજિંત્ર,va.Ôin.tr
1,વાટ,vaˇ
1,વાટવું,vaˇ.vu~
1,વાટાઘાટ,va.ˇa.g˙aˇ
1,વાડ,vaÎ
1,વાડકી,vaÎ.ki
1,વાડાબંધી,va.Îa.bn.d˙i
1,વાડી,va.Îi
1,વાડો,va.Îo
1,વાઢ,vaÎ˙
1,વાઢવું,vaÎ˙.vu~
1,વાણિજય,va.¯iÔ.j
1,વાણિયણ,va.¯i.j¯
1,વાણિયો,va.¯i.jo
1,વાણી,va.¯i
1,વાત,vat
1,વાતચીત,vat.cit
1,વાતાવરણ,va.ta.v.r¯
1,વાત્સલ્ય,vat.sl.j
1,વાદ,vad
1,વાદળ,va.dÆ
1,વાદળિયું,va.d.Æi.ju~
1,વાદળું,va.dÆ
1,વાન,van
1,વાનગી,van.gi
1,વાનર,va.nr
1,વામણું,vam.¯u~
1,વામન,va.man
1,વાયડાઈ,vaj.Îai
1,વાયડું,vaj.Îu~
1,વાયદો,vaj.do
1,વાયરો,vaj.ro
1,વાયવ્ય,va.jv.j
1,વાયુ,va.ju
1,વારવું,var.vu~
1,વારસ,va.rs
1,વારસાગત,var.sa.gt
1,વારસો,var.so
1,વારંવાર,va.rm.var
1,વારાફરતી,va.ra.p˙r.ti
1,વારેઘડીયે,va.re.g˙.Îi.je
1,વારો,va.ro
1,વાર્તા,var.ta
1,વાર્ષિક,var.ßik
1,વાલ,val
1,વાલોળ,va.loÆ
1,વાવ,vav
1,વાવટો,vav.ˇo
1,વાવડ,va.vÎ
1,વાવણી,vav.¯i
1,વાવું,va.vu~
1,વાવેતર,va.ve.tr
1,વાસ,vas
1,વાસણ,va.s¯
1,વાસણકૂસણ,va.s¯.ku.s¯
1,વાસના,vas.na
1,વાસવુૂં,vas.vu~
1,વાસી,va.si
1,વાસ્તવ,vas.tv
1,વાસ્તવિક,vas.t.bik
1,વાસ્તુ,vas.tu
1,વાસ્તુપૂજા,vas.tu. pu.Ôa.
1,વાહ,vah
1,વાહન,va.hn
1,વાહિયાત,va.hi.jat
1,વાળ,vaÆ
1,વાળવું,vaÆ.vu~
1,વાળંદ,va.Ænd
1,વાળી,va.Æi
1,વાળો,va.Æo
1,વાંક,va~k
1,વાંકડો,va~k.Îo
1,વાંકું,va~.ku~
1,વાંકુંચૂકું,va~.ku~.cu~.ku~
1,વાંઘું,va~.g˙u~
1,વાંચન,va~.cn
1,વાંચવું,va~c.vu~
1,વાંઝણું,va~Ô˙.¯u~
1,વાંઢો,va~.Î˙o
1,વાંદરો,va~d.ro
1,વાંદરી,va~d.ri
1,વાંદરું,va~d.ru~
1,વાંધો,va~.d˙o
1,વાંસ,va~s
1,વાંસલડી,va~.sl.Îi
1,વાંસળી,va~s.Æi
1,વાંસો,va~.so
1,વિકટ,vi.kˇ
1,વિકરાળ,vik.raÆ
1,વિકલ્પ,vi.kl.p
1,વિકસવું,vi.ks.vu~
1,વિકસિત,vik.sit
1,વિકાર,vi.kar
1,વિકારી,vi.ka.ri
1,વિકાસ,vi.kas
1,વિકૃત,vik.rut
1,વિક્ષેપ,vik.ßep
1,વિખવાદ,vik˙.vad
1,વિખૂટું,vi.k˙u.ˇu~
1,વિખેરવું,vi.k˙er.vu~
1,વિખ્યાત,vik˙.jat
1,વિગત,vi.gt
1,વિગ્રહ,h /vi.gr.h
1,વિઘટન,vi:.g˙.ˇn
1,વિઘાતક,vi.g˙a.tk
1,વિઘ્ન,vig.n
1,વિચક્ષણ,vi.ck.ß¯
1,વિચરવું,vi.cr.vu~
1,વિચાર,vi.car
1,વિચારક,vi.ca.rk
1,વિચારણા,vi.car.¯a
1,વિચારવું,vi.car.vu~
1,વિચિત્ર,vi.cit.r
1,વિચ્છેદ,vic.c˙ed
1,વિજય,vi.Ôj
1,વિજાતીય,vi.Ôa.ti.j
1,વિજેતા,vi.Ôe.ta
1,વિજોગ,vi.Ôog
1,વિજ્ઞાન,vig.nan
1,વિજ્ઞાપક,vig.na.pk
1,વિટંબણા,vi.ˇmb.¯a
1,વિડંબન,vi.Îam.bn
1,વિતરણ,vit.r¯
1,વિતાડવું,vi.taÎ.vu~
1,વિદાય,vi.daj
1,વિદિત,vi.dit
1,વિદુષી,vi.du.ßi
1,વિદૂષક,vi.du.ßk
1,વિદેશ,vi.deß
1,વિદેશી,vi.de.ßi
1,વિદ્‌યમાન,vid.j.man
1,વિદ્‌યા,vid.ja
1,વિદ્‌યાપીઠ,vid.ja.piˇ˙
1,વિદ્‌યાર્થી,vid.jar.t˙i
1,વિદ્‌યાર્થીની,vid.jar.t˙i.ni
1,વિદ્‌યુત,vid.jut
1,વિદ્રોહ,vid.roh
1,વિદ્‌વતા,vid.v.ta
1,વિદ્‌વાન,vid.van
1,વિધવા,vid˙.va
1,વિધવાવિવાહ,vid˙.va.vi.vah
1,વિધાતા,vi.d˙a.ta
1,વિધાત્રી,vi.d˙at.ri
1,વિધાન,vi.d˙an
1,વિધાયક,vi.d˙a.jk
1,વિધિ,vi.d˙i
1,વિધુર,iv.d˙ur
1,વિનય,vi.nj
1,વિનવણી,vi.nv.¯i
1,વિનંતી,vi.nn.ti
1,વિના,vi.na
1,વિનાશ,vi.naß
1,વિનાશી,vi.na.ßi
1,વિનિમય,vi.ni.maj
1,વિનોદ,vi.nod
1,વિપત્તિ,vi:.pt.ti
1,વિપથ,vi.pt˙
1,વિપરીત,vip.rit
1,વિપુલ,vi.pul
1,વિપ્ર,/vip.r
1,વિપ્લવ,vip.lv
1,વિભકત,vi.b˙k.t
1,વિભકિત,vi.b˙k.ti
1,વિભાગ,vi.b˙ag
1,વિભાજક,vi.b˙a.Ôk
1,વિભાજન,vi.b˙a.Ôn
1,વિભાજય,vi.b˙aÔ.j
1,વિભિન્ન,vi.b˙in.n
1,વિભૂતિ,vi.b˙u.ti
1,વિમલ,vi.ml
1,વિમાન,vi.man
1,વિમાનમથક,vi.man.m.t˙k
1,વિમુખ,vi.muk˙
1,વિયાવું,vi.ja.vu~
1,વિરમવું,vi.rm.vu~
1,વિરહ,vi.rh
1,વિરાગી,vi.ra.gi
1,વિરાટ,vi.raˇ
1,વિરામ,vi.ram
1,વિરોધ,vi.rod˙
1,વિરોધાભાસ,v.ro.d˙a.b˙as
1,વિલક્ષણ,vi.lk.ß¯
1,વિલય,vi.lj
1,વિલસવું,vi.ls.vu~
1,વિલાપ,vi.lap
1,વિલાયત,vi.la.jt
1,વિલાયતી,vi.la.j.ti
1,વિલાવું,vi.la.vu~
1,વિલાસ,vi.las
1,વિવરણ,viv.r¯
1,વિવાદ,vi.vad
1,વિવાદાસ્પદ,vi.va.da.spd
1,વિવાહ,vi.vah
1,વિવિધ,vi.vid˙
1,વિવિધતા,vi.vid˙.ta
1,વિવેક,vi.vek
1,વિવેચક,vi.ve.ck
1,વિવેચન,vi.ve.cn
1,વિવેચના,vi.ve.c.na
1,વિશદ,vi.ßd
1,વિશાળ,vi.ßaÆ
1,વિશિષ્ટ,vi.ßiß.t
1,વિશે,vi.ße
1,વિશેષ,vi.ßeß
1,વિશેષત,vi.ßeß.th
1,વિશેષતા,vi.ßeß.ta
1,વિશ્રામ,vis.ram
1,વિશ્લેષણ,viß.le.ß¯
1,વિશ્વ,viß.v
1,વિશ્વાસ,ivß.vas
1,વિશ્વાસઘાત,viß.vas.g˙at
1,વિશ્વાસઘાતી,viß.vas.g˙a.ti
1,વિષ,viß
1,વિષધર,viß.d˙r
1,વિષમ,vi.ßm
1,વિષય,vi.ßj
1,વિષયાન્તર,vi.ßa.jan.tr
1,વિષાદ,vi.ßad
1,વિષે,vi.ße
1,વિસર્ગ,vi.sr.g
1,વિસર્જન,vi.sr.Ôn
1,વિસામો,vi.sa.mo
1,વિસ્તરવું,vis.tr.vu~
1,વિસ્તાર,vis.tar
1,વિસ્તારપૂર્વક,vis.tar.pur.vk
1,વિસ્તારવું,vis.tar.vu~
1,વિસ્ફોટ,vis.p˙oˇ
1,વિસ્મય,vis.mj
1,વિસ્મરણ,vis.m.r¯
1,વિહરવું,vi.hr.vu~
1,વિહાર,vi.har
1,વિહીન,vi.hin
1,વિહ્‌વળ,vih.vÆ
1,વીખરવું,vi.k˙r.vu~
1,વીગત,vi.gt
1,વીછળવું,vi.c˙Æ.vu~
1,વીજળી,viÔ.Æi
1,વીણવું,vi¯.vu~
1,વીણા,vi.¯a
1,વીનવવું,vi.nv.vu~
1,વીફરવું,vi.p˙r.vu~
1,વીમો,vi.mo
1,વીર,vir
1,વીરતા,vir.ta
1,વીર્ય,vir.j
1,વીશી,vi.ßi
1,વીંછી,vi~.c˙i
1,વીંછણ,vi~.c˙¯
1,વીંજણો,vi~Ô.¯o
1,વીંટવું,"vi~ˇ,vu~/ <v>  v.tr.  to wrap.vI&4I /vi~.ˇi"
1,વીંટો,vi~.ˇo
1,વીંધવું,vi~d˙.vu~
1,વૃક્ષ,vruk.ß
1,વૃધ્ધ,vrud.d˙
1,વૃધ્ધિ,vrud˙.d˙i
1,વૃષણ,vru.ß¯
1,વેગ,veg
1,વેગળું,veg.Æu~
1,વેચવું,vec.vu~
1,વેચાણ,ve.ca¯
1,વેઠવું,veˇ˙.vu~
1,વેડફવું,ve.Îp˙.vu~
1,વેડવું,veÎ.vu~
1,વેઢો,ve.Î˙o
1,વેણી,ve.¯i
1,વેતન,ve.tn
1,વેતરવું,ve.tr.vu~
1,વેતાળ,ve.taÆ
1,વેદના,ved.na
1,વેધક,ve.d˙k
1,વેધવું,ved˙.vu~
1,વેધશાળા,ved˙.ßa.Æa
1,વેપાર,ve.par
1,વેપારી,ve.pa.ri
1,વેર,v´r
1,વેરણછેરણ,ve.r¯.c˙e.r¯
1,વેરવું,ver.vu~
1,વેરાગી,ve.ra.gi
1,વેરાન,ve.ran
1,વેરો,ve.ro
1,વેલણ,ve.l¯
1,વેલો,ve.lo
1,વેવલાઈ,vev.lai
1,વેવાઈ,ve.vai
1,વેવિશાળ,ve.vi.ßaÆ
1,વેશ,veß
1,વેશ્યા,veß.ja
1,વૈકલ્પિક,vi.kl.pik
1,વૈજ્ઞાનિક,vig.na.nik
1,વૈદ,vid
1,વૈધવ્ય,vi.d˙v.j
1,વૈશાખ,vi.ßak˙
1,વૈષ્ણવ,viß.¯v
1,વ્યકિત,vjk.ti
1,વ્યગ્ર,/vjg.r
1,વ્યગ્રતા,ta /vj.gr.ta
1,વ્યથા,vj.t˙a
1,વ્યભિચાર,vj.b˙i.car
1,વ્યભિચારી,vj.b˙i.ca.ri
1,વ્યભિચારીણી,vj.b˙i.ca.ri.¯i
1,વ્યર્થ,vjr.t˙
1,વ્યવસાય,vjv.saj
1,વ્યવસ્થા,vj.vs.t˙a
1,વ્યવહાર,vjv.har
1,વ્યવહારકુશળ,vjv.har.ku.ßÆ
1,વ્યવહારુ,vjv.ha.ru
1,વ્યસન,vj.sn
1,વ્યસ્ત,vjs.t
1,વ્યંગ,vj˜.g
1,વ્યંજન,vjµ.Ôn
1,વ્યાકરણ,vjak.r¯
1,વ્યાખ્યા,vja.k˙ja
1,વ્યાખ્યાતા,vjak˙.ja.ta
1,વ્યાખ્યાન,vjak˙.jan
1,વ્યાજ,vjaÔ
1,વ્યાધિ,vja.d˙i
1,વ્યાપ,vjap
1,વ્યાપક,vja.pk
1,વ્યાપાર,vja.par
1,વ્યાયામ,vja.jam
1,વ્યુત્પત્તિ,vjut.pt.ti
1,વ્રત,t /vrt
1,શક,ßk
1,શકદાર,ßk.dar
1,શકમંદ,ßk.mnd
1,શકરો,ßk.ro
1,શકવું,ßk.vu~
1,શકકરિયું,ßk.k.ri.ju~
1,શકકલ,ßk.kl
1,શકિત,ßk.ti
1,શકિતપૂજક,ßk.ti.pu.Ôk
1,શકિતપૂજા,ßk.ti.pu.Ôa/ <ß.kti
1,શકય,ßk.j
1,શકયતા,ßk.j.ta
1,શણ,ß¯
1,શણગાર,ß¯.gar
1,શતાબ્દી,ß.tab.di
1,શત્રુ,ßt.ru
1,શપથ,ß.pt˙
1,શબ,ßb
1,શબ્દ,ßb.d
1,શબ્દકોષ,ßb.da.koß
1,શમવું,ßm.vu~
1,શયતાન,ßj.tan
1,શરણ,ß.r¯
1,શરણાગતિ,ßr.¯a.g.ti
1,શરણાર્થી,ßr.¯ar.t˙i
1,શરણાઈ,ßr.¯ai
1,શરત,ß.rt
1,શરદી,ßr.di
1,શરબત,ßr.bt
1,શરમ,ß.rm
1,શરમાવું,ßr.ma.vu~
1,શરમાળ,ßr.maÆ
1,શરાફ,ß.rap˙
1,શરાફી,ß.ra.p˙i
1,શરાબ,ß.rab
1,શરાબી,ß.ra.bi
1,શરીફ,ß.rip˙
1,શરીર,ß.rir
1,શરીરરચના,ß.rir.rc.na
1,શરીરસંબંધ,ß.rir.sm.ban.d˙
1,શરૂઆત,ß.ru.at
1,શસ્ત્ર,ßß.tr
1,શસ્ત્રક્રિયા,ya /ßß.tr.kri.ja
1,શહીદ,ß.hid
1,શહીદી,ß.hi.di
1,શહેનશાહ,ß.hen.ßah
1,શહેર,ß.her
1,શંકા,ß˜.ka
1,શંકાશીલ,ß˜.ka.ßil
1,શંકાસ્પદ,ß˜.ka.spd
1,શંખ,ß˜k˙
1,શાક,ßak
1,શાકાહારી,ßa.ka.ha.ri
1,શાખ,ßak˙
1,શાખા,ßa.k˙a
1,શાણું,ßa.¯u~
1,શાપ,ßap
1,શાબાશ,ßa.baß
1,શાબ્દિક,ßab.dik
1,શાયર,ßa.jr
1,શારવું,ßar.vu~
1,શારીરિક,ßa.ri.rik
1,શાલ,ßal
1,શાસક,ßa.ßk
1,શાસન,ßa.sn
1,શાસ્ત્ર,ßas.tr
1,શાસ્ત્રાર્થ,ßas.tra.rt˙
1,શાહમૃગ,ßah.mrug
1,શાહુકાર,ßa.hu.kar
1,શાહુડી,ßa.hu.Îi
1,શાળા,ßa.la
1,શાંત,ßa~nt
1,શિકાર,ßi.kar
1,શિકારી,ßi.ka.ri
1,શિક્ષક,ßik.ßk
1,શિક્ષણ,ßik.ß¯
1,શિક્ષા,ßik.ßa
1,શિક્ષિકા,ßik.ßi.ka
1,શિક્ષિત,ßk.ßit
1,શિખર,ßi.k˙r
1,શિખંડ,ßi.k˙¯Î
1,શિખા,ßi.k˙a
1,શિખાઉ,ßi.k˙a.u
1,શિખામણ,ßi.k˙a.m¯
1,શિથિલ,ßi.t˙il
1,શિબિર,ßi.bir
1,શિયાળ,ßi.jaÆ
1,શિયાળું,ßi.ja.Æu~
1,શિયાળો,ßi.ja.Æo
1,શિર,ßir
1,શિરા,ßi.ra
1,શિલા,ßi.la
1,શિલ્પ,ßil.p
1,શિલ્પશાસ્ત્ર,ßil.p.ßas.tr
1,શિલ્પશાસ્ત્રી,ßil.p.ßas.tri
1,શિલ્પી,ßil.pi
1,શિવરાત્રી,ßiv.rat.ri
1,શિશિર,ßi.ßir
1,શિશુ,ßi.ßu
1,શિશ્ન,ßiß.n
1,શિષ્ટાચાર,ßiß.ta.car
1,શિષ્ય,ßiß.j
1,શિષ્યા,ßiß.ja
1,શિસ્ત,ßis.t
1,શિંગ,ßi˜g
1,શિંગડું,ßi˜g.Îu~
1,શીખ,ßik˙
1,શીખવું,ßik˙.vu~
1,શીતળા,ßit.Æa
1,શીરો,ßi.ro
1,શીશી,ßi.ßi
1,શીશો,ßi.ßo
1,શીળવા,ßiÆ.va
1,શુકન,ßu.kn
1,શુક્રવાર,var /ßuk.r.var
1,શુધ્ધ,ßud˙.d˙
1,શુધ્ધિ,ßud˙.d˙i
1,શુભ,ßub˙
1,શુભેચ્છક,ßu.b˙ec.c˙k
1,શુભેચ્છા,ßu.b˙ec.c˙a
1,શૂન્ય,ßun.j
1,શૂરવીર,ßur.vir
1,શૂળ,ßuÆ
1,શૃંગાર,ßru˜.gar
1,શેકવું,ßek.vu~
1,શેઠ,ßeˇ˙
1,શેઠાણી,ße.ˇ˙a.¯i
1,શેતરંજી,ßet.rn.Ôi
1,શેરડી,ßer.Îi
1,શેરી,ße.ri
1,શેરો,ße.ro
1,શેષ,ßeß
1,શૈલિ,ßi.li
1,શૈશવ,ßi.ßv
1,શોક,ßok
1,શોખ,ßok˙
1,શોધ,ß˙od˙
1,શોભવું,ßob˙.vu~
1,શોભા,ßo.b˙a
1,શ્યામ,ßjam
1,શ્રધ્ધા,ßrd.d˙a
1,શ્રધ્ધાળું,ßrd.d˙a.Æu~
1,શ્રવણ,ßr.v¯
1,શ્રાવણ,ßra.v¯
1,શ્રી,ßri
1,શ્રેષ્ઠિ,ßreß.ˇ˙i
1,શ્રોતા,ßro.ta
1,શ્લોક,ßlo.ka
1,શ્વાન,ßva.na
1,શ્વાસ,ßva.s
1,શ્વેત,ßve.ta
1,ષટ્‌કર્મ,ßˇ.kr.m
1,ષટ્‌કોણ,ßˇ.ko¯
1,ષટ્‌પદ,ßˇ.pd
1,ષડ્‌દર્શન,ßÎ.dr.ßn
1,ષષ્ટિ,ßß.ˇi
1,સઈ,si
1,સકર્મક,s.kr.mk
1,સકળ,s.kÆ
1,સકંજો,s.kµ.Ôo
1,સક્રિય,y/sk.ri.j
1,સખણું,sk˙.¯u~
1,સખળડખળ,s.k˙Æ.Î.k˙Æ
1,સજવું,s.k˙a.vt
1,સજા,s.k˙i
1,સજાતીય,s.k˙ed
1,સજાવટ,sk˙.t
1,સજીવ,sk˙.ta.i
1,સજીવન,s.gÎ
1,સજજ,sg.p¯
1,સજજન,s.gr.b˙a
1,સટીક,sg.vÎ
1,સટોડિયો,s.gir
1,સટોસટ,s.gu¯
1,સટ્‌ટો,s.gu~.v.ha.lu~
1,સડક,s.gu.sm.bn.d˙i
1,સડવું,s.g˙n
1,સડસઠ,sg˙.Æu~
1,સડસડાટ,s.cit.r
1,સડો,s.coˇ
1,સઢ,sc.cai
1,સણકો,sÔ.ni
1,સતત,s.tt
1,સતામણી,s.ta.m.¯i
1,સતેજ,s.teÔ
1,સત્કર્મ,st.kr.m
1,સત્કાર,st.kar
1,સત્કારવું,st.kar.vu~
1,સત્તર,st.tr
1,સત્તા,st.ta
1,સત્તાવાર,st.ta.var
1,સત્તાણું,st.ta.¯u~
1,સત્તાવન,st.ta.vn
1,સત્તાવીસ,st.ta.vis
1,સત્ત્વ,st.v
1,સત્પુરુષ,st.pu.ruß
1,સત્ય,st.j
1,સત્યવાદી,s.tjva.di
1,સત્યાગ્રહ,h /s.tja.grh
1,સત્યાનાશ,s.tja.naß
1,સત્સંગ,st.s˜g
1,સદંતર,s.dn.tr
1,સદા,s.da
1,સદાકાળ,s.da.kaÆ
1,સદાચરણ,s.da.c.r¯
1,સદાચાર,s.da.car
1,સદી,s.di
1,સદ્‌ગત,sd.gt
1,સદ્‌ગતિ,sd.g.ti
1,સદ્‌ગુણ,sd.gu¯
1,સદ્‌ગૃહસ્થ,sd.gru.hs.t˙
1,સદ્‌બુધ્ધિ,sd.bud.d˙i
1,સદ્‌ભાગી,sd.b˙a.gi
1,સદ્‌ભાગ્ય,sd.b˙a.gj
1,સદ્‌ભાવ,sd.b˙av
1,સદ્‌વૃત્તિ,sd.vrut.ti
1,સધ્ધર,sd˙.d˙r
1,સનમ,s.nm
1,સનસનાટી,sn.s.na.ˇi
1,સનાતન,s.na.tn
1,સનેપાત,s.ne.pat
1,સન્માન,sn.man
1,સન્માર્ગ,sn.marg
1,સન્મિત્ર,sn.mit.r
1,સપડાવવું,sp.Îav.vu~
1,સપનું,sp.nu~
1,સપરમું,s.pr.mu~
1,સપાટ,s.paˇ
1,સપાટાબંધ,s.pa.ˇa.bnd˙
1,સપાટી,s.pa.ˇi
1,સપૂચું,s.pu.cu~.
1,સપૂત,s.put
1,સપ્તકોણ,sp.t.kø¯
1,સપ્તાહ,sp.tah
1,સપ્રમાણ,ma8 /s.pr.ma¯
1,સપ્રેમ,em /s.prem
1,સફર,s.p˙r
1,સફરજન,s.p˙r.Ôn
1,સફળ,s.p˙Æ
1,સફાઈ,s.p˙a.i
1,સફાચટ,s.p˙a.cˇ
1,સફાળું,s.p˙a.Æu~
1,સફેદ,s.p˙ed
1,સબક,s.bk
1,સબડકો,s.bÎ.ko
1,સબડવું,s.bÎ.vu~
1,સબળ,s.bÆ
1,સભર,s.b˙r
1,સભા,s.b˙a
1,સભાસદ,s.p˙a.sad
1,સભ્ય,sb˙.j
1,સમ,sm
1,સમક્ષ,s.mk.ß
1,સમગ્ર,/s.mg.r
1,સમચોરસ,sm.co.rs
1,સમજ,s.mÔ
1,સમજણ,s.m.Ô¯
